4	3	2	1	epik_dhb_head_ito01_01	epik_dhb_head_ito01_02	epik_dhb_head_ito01_03	epik_dhb_head_ito01_04	epik_dhb_head_ito01_05	epik_dhb_head_ito01_06	epik_dhb_head_ito03_13	epik_dhb_head_ito03_14	epik_dhb_head_ito03_16	epik_dhb_head_ito03_17	epik_dhb_head_ito03_18	epik_dhb_head_ito08_43	epik_dhb_head_ito08_44	epik_dhb_head_ito08_46	epik_dhb_head_ito08_47	epik_dhb_head_ito08_48
+H	C61H100O6	HMDB49487	TG(18:1(11Z)/20:4(5Z8Z11Z14Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49528	TG(18:1(11Z)/22:4(7Z10Z13Z16Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49541	TG(18:1(11Z)/22:5(4Z7Z10Z13Z16Z)/18:3(6Z9Z12Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49548	TG(18:1(11Z)/22:5(4Z7Z10Z13Z16Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49568	TG(18:1(11Z)/18:3(9Z12Z15Z)/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49573	TG(18:1(11Z)/18:3(9Z12Z15Z)/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49588	TG(18:1(11Z)/18:4(6Z9Z12Z15Z)/22:4(7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49607	TG(18:1(11Z)/20:4(8Z11Z14Z17Z)/20:4(5Z8Z11Z14Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49613	TG(18:1(11Z)/20:4(8Z11Z14Z17Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49621	TG(18:1(11Z)/20:5(5Z8Z11Z14Z17Z)/20:3(5Z8Z11Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49627	TG(18:1(11Z)/20:5(5Z8Z11Z14Z17Z)/20:3n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49646	TG(18:1(11Z)/22:5(7Z10Z13Z16Z19Z)/18:3(6Z9Z12Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49653	TG(18:1(11Z)/22:5(7Z10Z13Z16Z19Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB49957	TG(18:1(9Z)/20:3(5Z8Z11Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50033	TG(18:1(9Z)/18:3(6Z9Z12Z)/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50038	TG(18:1(9Z)/18:3(6Z9Z12Z)/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50077	TG(18:1(9Z)/20:3n6/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50096	TG(18:1(9Z)/20:4(5Z8Z11Z14Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50135	TG(18:1(9Z)/22:4(7Z10Z13Z16Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50147	TG(18:1(9Z)/22:5(4Z7Z10Z13Z16Z)/18:3(6Z9Z12Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50154	TG(18:1(9Z)/22:5(4Z7Z10Z13Z16Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50173	TG(18:1(9Z)/18:3(9Z12Z15Z)/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50178	TG(18:1(9Z)/18:3(9Z12Z15Z)/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50192	TG(18:1(9Z)/18:4(6Z9Z12Z15Z)/22:4(7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50210	TG(18:1(9Z)/20:4(8Z11Z14Z17Z)/20:4(5Z8Z11Z14Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50216	TG(18:1(9Z)/20:4(8Z11Z14Z17Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50223	TG(18:1(9Z)/20:5(5Z8Z11Z14Z17Z)/20:3(5Z8Z11Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50229	TG(18:1(9Z)/20:5(5Z8Z11Z14Z17Z)/20:3n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50247	TG(18:1(9Z)/22:5(7Z10Z13Z16Z19Z)/18:3(6Z9Z12Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50254	TG(18:1(9Z)/22:5(7Z10Z13Z16Z19Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50619	TG(20:1(11Z)/18:3(6Z9Z12Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50674	TG(20:1(11Z)/20:4(5Z8Z11Z14Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50752	TG(20:1(11Z)/18:3(9Z12Z15Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50764	TG(20:1(11Z)/18:4(6Z9Z12Z15Z)/20:4(5Z8Z11Z14Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50770	TG(20:1(11Z)/18:4(6Z9Z12Z15Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50788	TG(20:1(11Z)/20:4(8Z11Z14Z17Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50799	TG(20:1(11Z)/20:5(5Z8Z11Z14Z17Z)/18:3(6Z9Z12Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50806	TG(20:1(11Z)/20:5(5Z8Z11Z14Z17Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB50921	TG(20:3(5Z8Z11Z)/16:0/22:6(4Z7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51023	TG(20:3(5Z8Z11Z)/16:1(9Z)/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51028	TG(20:3(5Z8Z11Z)/16:1(9Z)/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51045	TG(20:3(5Z8Z11Z)/18:1(11Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51063	TG(20:3(5Z8Z11Z)/18:1(9Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51089	TG(20:3(5Z8Z11Z)/20:3(5Z8Z11Z)/18:3(6Z9Z12Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51096	TG(20:3(5Z8Z11Z)/20:3(5Z8Z11Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51157	TG(20:3(5Z8Z11Z)/18:3(6Z9Z12Z)/20:3(5Z8Z11Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51163	TG(20:3(5Z8Z11Z)/18:3(6Z9Z12Z)/20:3n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51197	TG(20:3(5Z8Z11Z)/20:3n6/18:3(6Z9Z12Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51204	TG(20:3(5Z8Z11Z)/20:3n6/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51283	TG(20:3(5Z8Z11Z)/18:3(9Z12Z15Z)/20:3(5Z8Z11Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51289	TG(20:3(5Z8Z11Z)/18:3(9Z12Z15Z)/20:3n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB51827	TG(22:1(13Z)/18:4(6Z9Z12Z15Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB52662	TG(18:2(9Z12Z)/20:2n6/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB52786	TG(18:2(9Z12Z)/20:5(5Z8Z11Z14Z17Z)/18:2(9Z12Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB52788	TG(18:2(9Z12Z)/20:5(5Z8Z11Z14Z17Z)/20:2n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB52899	TG(18:3(6Z9Z12Z)/18:0/22:6(4Z7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB52977	TG(18:3(6Z9Z12Z)/18:1(11Z)/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB52982	TG(18:3(6Z9Z12Z)/18:1(11Z)/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB52991	TG(18:3(6Z9Z12Z)/18:1(9Z)/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB52996	TG(18:3(6Z9Z12Z)/18:1(9Z)/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53009	TG(18:3(6Z9Z12Z)/20:1(11Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53015	TG(18:3(6Z9Z12Z)/20:3(5Z8Z11Z)/20:3n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53099	TG(18:3(6Z9Z12Z)/20:3n6/20:3n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53133	TG(18:3(6Z9Z12Z)/22:2(13Z16Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53185	TG(18:3(6Z9Z12Z)/18:4(6Z9Z12Z15Z)/22:2(13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53468	TG(20:2n6/18:2(9Z12Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53494	TG(20:2n6/20:2n6/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53602	TG(20:2n6/20:5(5Z8Z11Z14Z17Z)/20:2n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53687	TG(20:3n6/16:0/22:6(4Z7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53753	TG(20:3n6/16:1(9Z)/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53758	TG(20:3n6/16:1(9Z)/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53769	TG(20:3n6/18:1(11Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53781	TG(20:3n6/18:1(9Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53802	TG(20:3n6/20:3(5Z8Z11Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53845	TG(20:3n6/18:3(6Z9Z12Z)/20:3n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53874	TG(20:3n6/20:3n6/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB53929	TG(20:3n6/18:3(9Z12Z15Z)/20:3n6)	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54037	TG(20:4(5Z8Z11Z14Z)/16:0/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54042	TG(20:4(5Z8Z11Z14Z)/16:0/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54052	TG(20:4(5Z8Z11Z14Z)/18:0/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54102	TG(20:4(5Z8Z11Z14Z)/16:1(9Z)/22:4(7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54117	TG(20:4(5Z8Z11Z14Z)/18:1(11Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54122	TG(20:4(5Z8Z11Z14Z)/18:1(9Z)/20:4(5Z8Z11Z14Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54128	TG(20:4(5Z8Z11Z14Z)/18:1(9Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54138	TG(20:4(5Z8Z11Z14Z)/20:1(11Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54419	TG(22:2(13Z16Z)/14:1(9Z)/22:6(4Z7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54505	TG(22:2(13Z16Z)/18:3(6Z9Z12Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54575	TG(22:2(13Z16Z)/18:3(9Z12Z15Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54584	TG(22:2(13Z16Z)/18:4(6Z9Z12Z15Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54641	TG(22:4(7Z10Z13Z16Z)/14:0/22:5(4Z7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54646	TG(22:4(7Z10Z13Z16Z)/14:0/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54663	TG(22:4(7Z10Z13Z16Z)/16:0/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54703	TG(22:4(7Z10Z13Z16Z)/14:1(9Z)/22:4(7Z10Z13Z16Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54716	TG(22:4(7Z10Z13Z16Z)/16:1(9Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54724	TG(22:4(7Z10Z13Z16Z)/18:1(11Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54733	TG(22:4(7Z10Z13Z16Z)/18:1(9Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54928	TG(22:5(4Z7Z10Z13Z16Z)/16:0/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54935	TG(22:5(4Z7Z10Z13Z16Z)/18:0/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54982	TG(22:5(4Z7Z10Z13Z16Z)/18:1(11Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB54990	TG(22:5(4Z7Z10Z13Z16Z)/18:1(9Z)/18:3(9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB55174	TG(18:3(9Z12Z15Z)/18:0/22:6(4Z7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB55215	TG(18:3(9Z12Z15Z)/18:1(11Z)/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB55228	TG(18:3(9Z12Z15Z)/20:1(11Z)/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB55289	TG(18:3(9Z12Z15Z)/22:2(13Z16Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB55378	TG(18:4(6Z9Z12Z15Z)/18:0/22:5(7Z10Z13Z16Z19Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB55383	TG(18:4(6Z9Z12Z15Z)/20:0/20:5(5Z8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB55424	TG(18:4(6Z9Z12Z15Z)/20:1(11Z)/20:4(8Z11Z14Z17Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
+H	C61H100O6	HMDB55435	TG(18:4(6Z9Z12Z15Z)/22:1(13Z)/18:4(6Z9Z12Z15Z))	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
