formula_i,chaos,spatial,spectral,msm,total_iso_ints,min_iso_ints,max_iso_ints,formula,fdr,moldb_id,chem_mod,neutral_loss,adduct
468257,0.937037037037037,0.6925253351433722,0.959579881261037,0.6226923883458727,"[22097152.0, 0, 2128378.25, 0]","[0, 0, 0, 0]","[4858894.5, 0, 1193526.75, 0]",C20H41NO3,0.1,22.0,,,+H
467132,0.982051282051282,0.8827344380718647,0.9788252707635419,0.8485343152874677,"[75259520.0, 12316507.0, 0, 0]","[0, 0, 0, 0]","[22853294.0, 4638769.5, 0, 0]",C20H40O4,0.1,22.0,-CO2+CO,-H2O,+H
1118227,0.9988986477066778,0.7244624142928557,0.9602520702576788,0.6949003592169202,"[312694439936.0, 126427758592.0, 20372441088.0, 207780576.0]","[0, 0, 0, 0]","[262470064.0, 114496112.0, 25289782.0, 3851937.75]",C45H72NO8P,0.1,22.0,-CO2+CO,,+H
1118227,0.9988986477066778,0.7244624142928557,0.9602520702576788,0.6949003592169202,"[312694439936.0, 126427758592.0, 20372441088.0, 207780576.0]","[0, 0, 0, 0]","[262470064.0, 114496112.0, 25289782.0, 3851937.75]",C45H74NO8P,0.1,22.0,,-H2O,+H
1263384,0.9047619047619048,0.7503966953551172,0.9548946860515544,0.6483069771276058,"[505542944.0, 293541152.0, 325723264.0, 15525866.0]","[0, 0, 0, 0]","[37507512.0, 18931004.0, 5789545.5, 1774377.25]",C53H83NO14,0.1,22.0,,,+H
1120170,0.9988275053451963,0.8387920586777401,0.9685793476782762,0.8114840873846875,"[148365361152.0, 61725782016.0, 12851735552.0, 3891627.5]","[0, 0, 0, 0]","[142995696.0, 49008748.0, 11640433.0, 1679928.0]",C45H76NO8P,0.1,22.0,,-H2O,+H
1116365,0.9989634970707526,0.6420925555109538,0.9711661357059325,0.6229322049116776,"[26097137664.0, 12509685760.0, 660495680.0, 22524356.0]","[0, 0, 0, 0]","[26493082.0, 12115273.0, 9375994.0, 1828086.5]",C45H70NO8P,0.1,22.0,-CO2+CO,,+H
1266977,0.9982346832814123,0.5281855056577529,0.8610495712046431,0.4539910478823501,"[17754030080.0, 4073991936.0, 2553012.25, 0]","[0, 0, 0, 0]","[13224167.0, 6331872.0, 1542721.0, 0]",C53H92O6,0.1,22.0,,,+H
1056873,0.9990167597765364,0.6841667456181233,0.9717942901810744,0.6642156106480491,"[22506274816.0, 10242785280.0, 306487840.0, 5568362.5]","[0, 0, 0, 0]","[21659646.0, 12073828.0, 1909416.0, 1264062.5]",C42H74NO8P,0.1,22.0,,,+H
1058290,0.9990662323561347,0.8626104910426151,0.9855627524793209,0.8493629209855811,"[276057292800.0, 118936125440.0, 25262422016.0, 532581376.0]","[0, 0, 0, 0]","[283394752.0, 149083920.0, 18589106.0, 4025611.5]",C42H78NO10P,0.1,22.0,-CO2+CO,-H2O,+H
1058998,0.9953278556468503,0.6684093816181914,0.8832111158580884,0.5875884112751009,"[38275375104.0, 5559341056.0, 2211699.5, 0]","[0, 0, 0, 0]","[59966948.0, 13393597.0, 1190189.75, 0]",C42H77O10P,0.1,22.0,,,+H
376494,0.9711111111111111,0.7584649362870745,0.9662878392885298,0.7117229093987444,"[44998784.0, 4119725.75, 0, 0]","[0, 0, 0, 0]","[9678884.0, 1704984.875, 0, 0]",C18H34O3,0.1,22.0,-CO2+CO,,+H
376494,0.9711111111111111,0.7584649362870745,0.9662878392885298,0.7117229093987444,"[44998784.0, 4119725.75, 0, 0]","[0, 0, 0, 0]","[9678884.0, 1704984.875, 0, 0]",C18H36O3,0.1,22.0,,-H2O,+H
376494,0.9711111111111111,0.7584649362870745,0.9662878392885298,0.7117229093987444,"[44998784.0, 4119725.75, 0, 0]","[0, 0, 0, 0]","[9678884.0, 1704984.875, 0, 0]",C18H34O2,0.1,22.0,,,+H
1116365,0.9989634970707526,0.6420925555109538,0.9711661357059325,0.6229322049116776,"[26097137664.0, 12509685760.0, 660495680.0, 22524356.0]","[0, 0, 0, 0]","[26493082.0, 12115273.0, 9375994.0, 1828086.5]",C45H72NO8P,0.1,22.0,,-H2O,+H
1036444,0.988052943225357,0.7012035744212077,0.9493278456566243,0.6577192565548204,"[5851904000.0, 4024578560.0, 31199136.0, 0]","[0, 0, 0, 0]","[19518464.0, 9067577.0, 2190807.75, 0]",C41H74NO10P,0.1,22.0,,,+H
1598797,0.9988659793814433,0.7729049701640952,0.9935644383900871,0.7670600431441499,"[28409368576.0, 2867822336.0, 695260.5, 0]","[0, 0, 0, 0]","[47888780.0, 6963106.5, 695260.5, 0]",C9H17O12P,0.1,22.0,-CO2+CO,,+H
1124771,0.9983110910050517,0.5201665958265271,0.9440686043474426,0.4902435746240475,"[21791666176.0, 8766778368.0, 0, 0]","[0, 0, 0, 0]","[13812188.0, 7335500.5, 0, 0]",C45H80NO8P,0.1,22.0,,,+H
1156401,0.9989740368509212,0.7430024044946871,0.9592333695996226,0.7119814831178938,"[336981983232.0, 158603149312.0, 4340924928.0, 2821719552.0]","[0, 0, 0, 0]","[209913440.0, 96904952.0, 33046356.0, 21335190.0]",C47H76NO8P,0.1,22.0,,-H2O,+H
1156401,0.9989740368509212,0.7430024044946871,0.9592333695996226,0.7119814831178938,"[336981983232.0, 158603149312.0, 4340924928.0, 2821719552.0]","[0, 0, 0, 0]","[209913440.0, 96904952.0, 33046356.0, 21335190.0]",C47H74NO8P,0.1,22.0,-CO2+CO,,+H
944004,0.9982231852654387,0.6457482483977718,0.9616224758774534,0.6198626878270626,"[18759651328.0, 6399154176.0, 729353.375, 0]","[0, 0, 0, 0]","[13290335.0, 4454966.0, 729353.375, 0]",C37H66O5,0.1,22.0,-CO2+CO,,+H
944004,0.9982231852654387,0.6457482483977718,0.9616224758774534,0.6198626878270626,"[18759651328.0, 6399154176.0, 729353.375, 0]","[0, 0, 0, 0]","[13290335.0, 4454966.0, 729353.375, 0]",C37H68O5,0.1,22.0,,-H2O,+H
944004,0.9982231852654387,0.6457482483977718,0.9616224758774534,0.6198626878270626,"[18759651328.0, 6399154176.0, 729353.375, 0]","[0, 0, 0, 0]","[13290335.0, 4454966.0, 729353.375, 0]",C37H66O4,0.1,22.0,,,+H
943647,0.9981753449043169,0.5525474886992661,0.9216244051530726,0.5083120609484618,"[10495356928.0, 2606701056.0, 1702443.375, 486106784.0]","[0, 0, 0, 0]","[11534984.0, 3801501.5, 921603.625, 2569124.75]",C37H65O8P,0.1,22.0,,,+H
1141367,0.9978748877581562,0.5746964917992189,0.9472271336976054,0.5432112673369829,"[9716295680.0, 4438937600.0, 1315206.875, 0]","[0, 0, 0, 0]","[8750914.0, 4459229.5, 1315206.875, 0]",C46H76NO8P,0.1,22.0,,,+H
945298,0.9986666666666667,0.6352322108628622,0.9390677133750558,0.5957306916375463,"[8380844032.0, 2192276480.0, 0, 0]","[0, 0, 0, 0]","[8189932.5, 2902334.0, 0, 0]",C37H68O4,0.1,22.0,-CO2+CO,,+H
927250,0.9541666666666667,0.6337552844619413,0.9180133489654821,0.5551301697707774,"[27217208.0, 4637890.0, 0, 0]","[0, 0, 0, 0]","[3616247.0, 1330118.0, 0, 0]",C36H75N,0.1,22.0,,,+H
1158918,0.9988956557044255,0.6759711878261403,0.968747461482298,0.6541221974904285,"[39550672896.0, 26019155968.0, 2927519744.0, 0]","[0, 0, 0, 0]","[34103164.0, 18927654.0, 4917298.0, 0]",C47H78NO8P,0.1,22.0,-CO2+CO,,+H
986502,0.9989284430061129,0.6106615043847616,0.9786177195878938,0.5969638019344088,"[118626050048.0, 42491101184.0, 10544023552.0, 0]","[0, 0, 0, 0]","[104999376.0, 28036180.0, 7036245.0, 0]",C39H79N2O6P,0.1,22.0,,,+H
903926,0.9974508375819373,0.7376858787218671,0.9669287221646116,0.7114713728665701,"[11926472704.0, 4632452096.0, 212151872.0, 0]","[0, 0, 0, 0]","[29089440.0, 15291382.0, 2708809.75, 0]",C35H68NO10P,0.1,22.0,-CO2+CO,,+H
902933,0.9981012658227848,0.754795255200924,0.9432359706780832,0.7105982313383463,"[7383129088.0, 1882533632.0, 5282076.0, 0]","[0, 0, 0, 0]","[18409998.0, 6271125.5, 943672.75, 0]",C35H66NO10P,0.1,22.0,-CO2+CO,,+H
902933,0.9981012658227848,0.754795255200924,0.9432359706780832,0.7105982313383463,"[7383129088.0, 1882533632.0, 5282076.0, 0]","[0, 0, 0, 0]","[18409998.0, 6271125.5, 943672.75, 0]",C35H68NO10P,0.1,22.0,,-H2O,+H
1138298,0.9986313573048267,0.7053491981923903,0.9523308009161784,0.6708064142761978,"[20789059584.0, 9373077504.0, 117831696.0, 0]","[0, 0, 0, 0]","[18692418.0, 9069232.0, 6404571.0, 0]",C46H72NO8P,0.1,22.0,-CO2+CO,,+H
1138298,0.9986313573048267,0.7053491981923903,0.9523308009161784,0.6708064142761978,"[20789059584.0, 9373077504.0, 117831696.0, 0]","[0, 0, 0, 0]","[18692418.0, 9069232.0, 6404571.0, 0]",C46H74NO8P,0.1,22.0,,-H2O,+H
1158918,0.9988956557044255,0.6759711878261403,0.968747461482298,0.6541221974904285,"[39550672896.0, 26019155968.0, 2927519744.0, 0]","[0, 0, 0, 0]","[34103164.0, 18927654.0, 4917298.0, 0]",C47H80NO8P,0.1,22.0,,-H2O,+H
901833,0.9985049713331882,0.5799325236453289,0.9571114860996057,0.5542302488129548,"[16905906176.0, 5005546496.0, 2537146.25, 0]","[0, 0, 0, 0]","[13638976.0, 4011841.5, 963405.3125, 0]",C35H64O4,0.1,22.0,,,+H
945299,0.997712769771277,0.6689767002924897,0.9853480125309134,0.6576671773921692,"[49545789440.0, 20483125248.0, 2240415232.0, 0]","[0, 0, 0, 0]","[26800706.0, 12819774.0, 2332033.25, 0]",C37H68O4,0.1,22.0,,,+H
945299,0.997712769771277,0.6689767002924897,0.9853480125309134,0.6576671773921692,"[49545789440.0, 20483125248.0, 2240415232.0, 0]","[0, 0, 0, 0]","[26800706.0, 12819774.0, 2332033.25, 0]",C37H68O5,0.1,22.0,-CO2+CO,,+H
982655,0.9983297947629158,0.6527583830408324,0.7809570906091026,0.5089248566648291,"[15660236800.0, 4878500352.0, 23407884.0, 10785171456.0]","[0, 0, 0, 0]","[10901999.0, 4290049.0, 1236564.625, 7721899.0]",C39H69O8P,0.1,22.0,,,+H
1145495,0.9986393148224892,0.6450487579512445,0.9703387076807312,0.6250641038597297,"[588556926976.0, 260663443456.0, 44069322752.0, 4670929920.0]","[0, 0, 0, 0]","[343835008.0, 128961832.0, 24863390.0, 9818333.0]",C46H82NO8P,0.1,22.0,,,+H
967383,0.9978965270318654,0.5525133145560737,0.9926367115914616,0.5472913604401224,"[62788026368.0, 33208606720.0, 5725524992.0, 14462840.0]","[0, 0, 0, 0]","[50047468.0, 25245604.0, 5660932.0, 1097608.0]",C38H76NO8P,0.1,22.0,,,+H
967153,0.9980137509549274,0.7705170991661292,0.981196421217169,0.7545269590635436,"[76416172032.0, 28035657728.0, 6561523712.0, 0]","[0, 0, 0, 0]","[41400412.0, 16709955.0, 4513561.5, 0]",C38H76NO8P,0.1,22.0,,,+Na
1144183,0.9986526837083971,0.6483592892575402,0.9637249380683552,0.6239981587527174,"[68542849024.0, 33489188864.0, 1385971200.0, 3602112000.0]","[0, 0, 0, 0]","[49006060.0, 22488646.0, 20402922.0, 12897530.0]",C46H80NO8P,0.1,22.0,,,+H
966678,0.998545070308055,0.6361667893664287,0.9547831854209543,0.6065176273460048,"[13933232128.0, 5213940736.0, 205222432.0, 0]","[0, 0, 0, 0]","[12441411.0, 5709483.0, 1636053.25, 0]",C38H74NO8P,0.1,22.0,,,+H
982856,0.9980637147449949,0.6861083511096672,0.972209539376323,0.6657495021791567,"[32239259648.0, 13633824768.0, 166236544.0, 0]","[0, 0, 0, 0]","[21255522.0, 9785306.0, 1544509.0, 0]",C39H72O5,0.1,22.0,,-H2O,+H
945299,0.997712769771277,0.6689767002924897,0.9853480125309134,0.6576671773921692,"[49545789440.0, 20483125248.0, 2240415232.0, 0]","[0, 0, 0, 0]","[26800706.0, 12819774.0, 2332033.25, 0]",C37H70O5,0.1,22.0,,-H2O,+H
1146094,0.9991396840294071,0.7295291830852224,0.8854280209302742,0.6453898634907406,"[257127825408.0, 54559121408.0, 338277536.0, 0]","[0, 0, 0, 0]","[260752272.0, 71953456.0, 18021916.0, 0]",C46H83O10P,0.1,22.0,,,+H
963875,0.9984863046612206,0.6005481423496809,0.9241534750205364,0.5541585537960105,"[10390935552.0, 2385426432.0, 0, 0]","[0, 0, 0, 0]","[7721899.0, 2989186.75, 0, 0]",C38H70NO8P,0.1,22.0,,,+H
1146621,0.9985789792912226,0.6302690975421772,0.9468018129581195,0.5958919444143624,"[16706692096.0, 7129719808.0, 11505619.0, 0]","[0, 0, 0, 0]","[10618325.0, 5808471.0, 6533041.5, 0]",C46H84NO7P,0.1,22.0,,,+H
1146621,0.9985789792912226,0.6302690975421772,0.9468018129581195,0.5958919444143624,"[16706692096.0, 7129719808.0, 11505619.0, 0]","[0, 0, 0, 0]","[10618325.0, 5808471.0, 6533041.5, 0]",C46H84NO8P,0.1,22.0,-CO2+CO,,+H
983806,0.9978926802037541,0.6088217353100495,0.9636472064019825,0.5854530223164297,"[32431333376.0, 11893751808.0, 435501344.0, 0]","[0, 0, 0, 0]","[18393008.0, 7786139.5, 1663238.625, 0]",C39H72O5,0.1,22.0,-CO2+CO,,+H
1147514,0.9980437665782493,0.6292612593149738,0.9590347618612941,0.6023028675361327,"[8387708928.0, 3977467904.0, 0, 0]","[0, 0, 0, 0]","[8901327.0, 5285934.5, 0, 0]",C46H86NO7P,0.1,22.0,,,+H
1147514,0.9980437665782493,0.6292612593149738,0.9590347618612941,0.6023028675361327,"[8387708928.0, 3977467904.0, 0, 0]","[0, 0, 0, 0]","[8901327.0, 5285934.5, 0, 0]",C46H86NO8P,0.1,22.0,-CO2+CO,,+H
1148516,0.9914301162476344,0.4922057644482043,0.9596895925626178,0.46831663854799366,"[6103865344.0, 4085911808.0, 2166014464.0, 16139956.0]","[0, 0, 0, 0]","[15986942.0, 8778500.0, 4018775.25, 1232238.75]",C46H88NO8P,0.1,22.0,,,+H
982856,0.9980637147449949,0.6861083511096672,0.972209539376323,0.6657495021791567,"[32239259648.0, 13633824768.0, 166236544.0, 0]","[0, 0, 0, 0]","[21255522.0, 9785306.0, 1544509.0, 0]",C39H70O5,0.1,22.0,-CO2+CO,,+H
1200332,0.9989820723184443,0.5229831871644285,0.8372749760175721,0.4374350045688143,"[9724751872.0, 839451776.0, 0, 0]","[0, 0, 0, 0]","[24870334.0, 7322285.5, 0, 0]",C49H94NO8P,0.1,22.0,,,+H
1167586,0.9991375899992088,0.7286885819587572,0.9278310217058571,0.6755167962134669,"[14727830528.0, 5301248000.0, 237409904.0, 0]","[0, 0, 0, 0]","[24448168.0, 13089121.0, 3458636.5, 0]",C47H93N2O7P,0.1,22.0,,-H2O,+H
880973,0.998604342046965,0.7668461954068762,0.9597635858932752,0.7349638625639772,"[15950639104.0, 4617027584.0, 3978284.75, 0]","[0, 0, 0, 0]","[11390933.0, 3992887.25, 881220.4375, 0]",C34H65NO3,0.1,22.0,-CO2+CO,,+H
1030722,0.9990023474178403,0.6685925419223179,0.9058604923502696,0.6050473393555602,"[9800860672.0, 2030818432.0, 817014.0625, 0]","[0, 0, 0, 0]","[11419886.0, 4147911.25, 817014.0625, 0]",C41H68NO8P,0.1,22.0,,-H2O,+H
681606,0.9978739559605163,0.6788975320731004,0.9601313381050114,0.6504449749271489,"[14716760064.0, 2673402880.0, 0, 0]","[0, 0, 0, 0]","[11679314.0, 3017754.75, 0, 0]",C26H50NO7P,0.1,22.0,-CO2+CO,,+H
681606,0.9978739559605163,0.6788975320731004,0.9601313381050114,0.6504449749271489,"[14716760064.0, 2673402880.0, 0, 0]","[0, 0, 0, 0]","[11679314.0, 3017754.75, 0, 0]",C26H52NO7P,0.1,22.0,,-H2O,+H
1030722,0.9990023474178403,0.6685925419223179,0.9058604923502696,0.6050473393555602,"[9800860672.0, 2030818432.0, 817014.0625, 0]","[0, 0, 0, 0]","[11419886.0, 4147911.25, 817014.0625, 0]",C41H66NO8P,0.1,22.0,-CO2+CO,,+H
1033474,0.9985570334542523,0.5954342776470913,0.9528370834781199,0.566533190761763,"[14611608576.0, 5637405696.0, 4327207.5, 0]","[0, 0, 0, 0]","[12619135.0, 3926608.5, 891184.125, 0]",C41H69O8P,0.1,22.0,,,+H
650919,0.999012399077278,0.8457166038388695,0.9774767046473783,0.8258518606308789,"[26059515904.0, 0, 5943974912.0, 0]","[0, 0, 0, 0]","[35395440.0, 0, 9290219.0, 0]",C25H47NO5,0.1,22.0,-CO2+CO,,+H
650919,0.999012399077278,0.8457166038388695,0.9774767046473783,0.8258518606308789,"[26059515904.0, 0, 5943974912.0, 0]","[0, 0, 0, 0]","[35395440.0, 0, 9290219.0, 0]",C25H49NO5,0.1,22.0,,-H2O,+H
1185119,0.9979586563307493,0.5390606543395617,0.9423051850214712,0.5069227294102387,"[20881432576.0, 10837661696.0, 28979052.0, 0]","[0, 0, 0, 0]","[15817851.0, 8487896.0, 2074814.5, 0]",C48H88NO8P,0.1,22.0,,,+H
1316721,0.9990339523541549,0.6957671497789225,0.9392387015557578,0.6528601304817782,"[34821697536.0, 21017585664.0, 1182141696.0, 0]","[0, 0, 0, 0]","[31357594.0, 18408690.0, 5485911.5, 0]",C58H94O6,0.1,22.0,-CO2+CO,,+H
1192909,0.9987711213517665,0.8033366646561977,0.9630513288469045,0.7727037149832043,"[552300773376.0, 259224633344.0, 40714313728.0, 1983520512.0]","[0, 0, 0, 0]","[357492704.0, 168638544.0, 41248220.0, 18839388.0]",C49H80NO8P,0.1,22.0,,-H2O,+H
1192909,0.9987711213517665,0.8033366646561977,0.9630513288469045,0.7727037149832043,"[552300773376.0, 259224633344.0, 40714313728.0, 1983520512.0]","[0, 0, 0, 0]","[357492704.0, 168638544.0, 41248220.0, 18839388.0]",C49H78NO8P,0.1,22.0,-CO2+CO,,+H
621012,0.9987071977638016,0.7716937928101135,0.9762159692310116,0.7523658845145842,"[26144337920.0, 5549436928.0, 0, 0]","[0, 0, 0, 0]","[17226838.0, 4301069.0, 0, 0]",C24H50NO7P,0.1,22.0,,,+Na
620655,0.9986000756715854,0.4998994861799037,0.9410141452470414,0.4697539458111002,"[10844108800.0, 925169664.0, 0, 0]","[0, 0, 0, 0]","[12318452.0, 2854415.5, 0, 0]",C24H48NO7P,0.1,22.0,,,+H
620609,0.9982879719051799,0.6606727043871762,0.9609230415641031,0.6337687339126746,"[14446440448.0, 2266062848.0, 0, 0]","[0, 0, 0, 0]","[12881034.0, 3020627.0, 0, 0]",C24H48NO7P,0.1,22.0,-CO2+CO,,+H
620609,0.9982879719051799,0.6606727043871762,0.9609230415641031,0.6337687339126746,"[14446440448.0, 2266062848.0, 0, 0]","[0, 0, 0, 0]","[12881034.0, 3020627.0, 0, 0]",C24H50NO7P,0.1,22.0,,-H2O,+H
1193622,0.9991228070175439,0.867922317718829,0.9809139058186293,0.850610266172821,"[499657048064.0, 258665480192.0, 65072517120.0, 712488576.0]","[0, 0, 0, 0]","[451341184.0, 239567200.0, 59898300.0, 18021916.0]",C49H80NO8P,0.1,22.0,-CO2+CO,,+H
1034231,0.9986767169179229,0.7766198865014685,0.9682332145073419,0.7509541275435156,"[69861916672.0, 29958107136.0, 1985597440.0, 38815184.0]","[0, 0, 0, 0]","[50183256.0, 23673562.0, 8204744.5, 3444932.75]",C41H72NO7P,0.1,22.0,,,+Na
1017350,0.9990452375539896,0.5847368876335423,0.9320392204091508,0.5444773695450067,"[18362585088.0, 5362781184.0, 4656419.0, 0]","[0, 0, 0, 0]","[15488225.0, 4101762.0, 1005270.6875, 0]",C40H72NO8P,0.1,22.0,,,+H
682032,0.998728722258134,0.7580571233638581,0.9752997513357762,0.7383930264250828,"[24244692992.0, 5737632768.0, 0, 0]","[0, 0, 0, 0]","[14922988.0, 4054727.25, 0, 0]",C26H52NO7P,0.1,22.0,,,+Na
1022597,0.9989620938628159,0.6700182037371124,0.9724934374804831,0.6509120186249567,"[28089452544.0, 12657222656.0, 491188800.0, 0]","[0, 0, 0, 0]","[17290008.0, 8342136.0, 1691600.125, 0]",C40H80NO8P,0.1,22.0,-CO2+CO,,+H
880973,0.998604342046965,0.7668461954068762,0.9597635858932752,0.7349638625639772,"[15950639104.0, 4617027584.0, 3978284.75, 0]","[0, 0, 0, 0]","[11390933.0, 3992887.25, 881220.4375, 0]",C34H67NO3,0.1,22.0,,-H2O,+H
878145,0.9333333333333333,0.7407095244849684,0.9440188311752885,0.6526274902417234,"[18099792.0, 4256505.5, 0, 0]","[0, 0, 0, 0]","[4548762.0, 1521283.625, 0, 0]",C34H57N2O4,0.1,22.0,-CO2+CO,,+H
1174394,0.9981830482265391,0.6406941641903813,0.9465123911268681,0.6053231204126428,"[39383347200.0, 20125814784.0, 0, 0]","[0, 0, 0, 0]","[24450042.0, 12009018.0, 0, 0]",C48H74NO8P,0.1,22.0,,-H2O,+H
1179255,0.9989852866565195,0.6586826203882354,0.9488202263339666,0.6243372261472866,"[30600163328.0, 15353406464.0, 101919184.0, 0]","[0, 0, 0, 0]","[18257096.0, 10089172.0, 2436672.5, 0]",C48H80NO8P,0.1,22.0,,-H2O,+H
1179255,0.9989852866565195,0.6586826203882354,0.9488202263339666,0.6243372261472866,"[30600163328.0, 15353406464.0, 101919184.0, 0]","[0, 0, 0, 0]","[18257096.0, 10089172.0, 2436672.5, 0]",C48H78NO8P,0.1,22.0,-CO2+CO,,+H
1020344,0.9990736720220003,0.7503927796688044,0.9367595839051459,0.7022864772563254,"[18333216768.0, 4691757056.0, 965344640.0, 6186552.5]","[0, 0, 0, 0]","[17964042.0, 7356743.0, 3002686.0, 1385032.875]",C40H76NO8P,0.1,22.0,,,+H
795370,0.95,0.7862724116036051,0.9651930516683735,0.7209594349784183,"[24405684.0, 7575866.5, 0, 0]","[0, 0, 0, 0]","[10586152.0, 2712651.25, 0, 0]",C30H44O5,0.1,22.0,-CO2+CO,,+H
1022598,0.9979506370845584,0.6117177457744271,0.9932403232680904,0.606337574043694,"[71070564352.0, 38117548032.0, 6347274240.0, 30607924.0]","[0, 0, 0, 0]","[61639688.0, 40457604.0, 6084449.0, 2014187.25]",C40H80NO8P,0.1,22.0,,,+H
795370,0.95,0.7862724116036051,0.9651930516683735,0.7209594349784183,"[24405684.0, 7575866.5, 0, 0]","[0, 0, 0, 0]","[10586152.0, 2712651.25, 0, 0]",C30H46O5,0.1,22.0,,-H2O,+H
1181065,0.998365640440897,0.7003380294095058,0.9505515180525719,0.6646193717899788,"[37526769664.0, 17574748160.0, 151712832.0, 0]","[0, 0, 0, 0]","[36197020.0, 19266904.0, 4164755.5, 0]",C48H80NO8P,0.1,22.0,,,+H
762123,0.9984569814700007,0.8218083442901545,0.9651904713924981,0.7919776584787699,"[36708716544.0, 8786498560.0, 17646106.0, 0]","[0, 0, 0, 0]","[34345060.0, 8139791.5, 1414211.375, 0]",C29H47NO4,0.1,22.0,,,+Na
1182154,0.9981000420344682,0.4561975877326674,0.9642156356136646,0.4390371071015556,"[38997131264.0, 24608989184.0, 1729213440.0, 109078928.0]","[0, 0, 0, 0]","[38830524.0, 28427480.0, 9216736.0, 3727607.75]",C48H82NO8P,0.1,22.0,,,+H
1021738,0.9979974825494908,0.5340383334846482,0.9396936207746187,0.5008274870559138,"[6923691008.0, 2559281408.0, 0, 0]","[0, 0, 0, 0]","[5489097.0, 2695338.75, 0, 0]",C40H78NO7P,0.1,22.0,,,+H
712550,0.9992792792792793,0.8228659125029278,0.9702236069252897,0.7977885362148069,"[30115497984.0, 6996658176.0, 16385746.0, 0]","[0, 0, 0, 0]","[24000634.0, 7779616.0, 1107556.625, 0]",C27H46NO7P,0.1,22.0,-CO2+CO,,+Na
1022087,0.9764705882352941,0.783019881655903,0.9287942332466751,0.7101522482324496,"[165289632.0, 34730392.0, 11292181.0, 0]","[0, 0, 0, 0]","[33261364.0, 13970342.0, 3276211.5, 0]",C40H81NO5,0.1,22.0,,-H2O,+H
1022597,0.9989620938628159,0.6700182037371124,0.9724934374804831,0.6509120186249567,"[28089452544.0, 12657222656.0, 491188800.0, 0]","[0, 0, 0, 0]","[17290008.0, 8342136.0, 1691600.125, 0]",C40H80NO7P,0.1,22.0,,,+H
795370,0.95,0.7862724116036051,0.9651930516683735,0.7209594349784183,"[24405684.0, 7575866.5, 0, 0]","[0, 0, 0, 0]","[10586152.0, 2712651.25, 0, 0]",C30H44O4,0.1,22.0,,,+H
1191417,0.9989544025157233,0.6281325213775084,0.9350398900643709,0.5867148540477578,"[53628350464.0, 22058168320.0, 1274262656.0, 0]","[0, 0, 0, 0]","[68352600.0, 22986806.0, 7754708.5, 0]",C49H74NO8P,0.1,22.0,-CO2+CO,,+H
530249,0.9985845197185403,0.6574785880964359,0.942599832111953,0.6188619781300925,"[15217324032.0, 957451520.0, 0, 0]","[0, 0, 0, 0]","[16489728.0, 2620030.25, 0, 0]",C22H22O8,0.1,22.0,-CO2+CO,,+H
27233,0.9986941273039326,0.6173116982339778,0.9684043368194306,0.5970266654749599,"[15922053120.0, 0, 361176064.0, 0]","[0, 0, 0, 0]","[34981856.0, 0, 3594624.75, 0]",C10H14N5O7P,0.1,22.0,,,+H
1318239,0.9985008328706274,0.6162046333078746,0.928527745266254,0.5713053306776367,"[27612495872.0, 15692969984.0, 0, 0]","[0, 0, 0, 0]","[22430066.0, 13044574.0, 0, 0]",C59H102O6,0.1,22.0,,,+H
1101174,0.9976551956815115,0.5629455025627269,0.9653650220735336,0.5421736185307138,"[19125108736.0, 9856261120.0, 36926496.0, 0]","[0, 0, 0, 0]","[11055976.0, 6141303.0, 1882198.0, 0]",C44H78NO10P,0.1,22.0,,,+H
174983,0.9988173817381738,0.8358292082919078,0.9820544518891645,0.8198590667166197,"[22811787264.0, 2400947712.0, 0, 0]","[0, 0, 0, 0]","[34795944.0, 6144174.5, 0, 0]",C14H12O7,0.1,22.0,,,+Na
1078158,0.9982523993697178,0.7662998682061325,0.7576756731178459,0.5795920996987031,"[26824773632.0, 10837484544.0, 146678176.0, 22083801088.0]","[0, 0, 0, 0]","[16783136.0, 7139408.5, 2261924.0, 17553970.0]",C43H73O8P,0.1,22.0,,,+H
1100048,0.9962879130828429,0.5802810013658145,0.9364369899663939,0.5413794588653313,"[4833174528.0, 1621691392.0, 431124544.0, 63022368.0]","[0, 0, 0, 0]","[7031331.5, 4350599.0, 7721884.5, 4714314.0]",C44H76NO8P,0.1,22.0,,,+H
27233,0.9986941273039326,0.6173116982339778,0.9684043368194306,0.5970266654749599,"[15922053120.0, 0, 361176064.0, 0]","[0, 0, 0, 0]","[34981856.0, 0, 3594624.75, 0]",C10H14N5O8P,0.1,22.0,-CO2+CO,,+H
1519447,0.9611111111111111,0.8971695291364036,0.919287897172825,0.7926832030199416,"[103432992.0, 82523840.0, 52543064.0, 89954248.0]","[0, 0, 0, 0]","[11464812.0, 9721680.0, 6895950.5, 5158956.0]",C86H168O17P2,0.1,22.0,-CO2+CO,,+Na
1073519,0.9990164926615221,0.7520692622184816,0.9360526710297481,0.7032840757024552,"[18405355520.0, 6331706368.0, 64396432.0, 0]","[0, 0, 0, 0]","[15204781.0, 6427917.5, 1821335.25, 0]",C43H70NO8P,0.1,22.0,,-H2O,+H
43499,0.9986391752577319,0.4752773009915852,0.9693491266231378,0.4600826915474815,"[32382668800.0, 3073140224.0, 0, 0]","[0, 0, 0, 0]","[33742584.0, 5096975.5, 0, 0]",C10H19O6PS2,0.1,22.0,,,+H
